epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.38882729797852233,0.49674792622410974,0.8793694253004127,0.8766192729512754,0.8291423003540086,0.9648546139319162,0.8918652732701241,0.962273047048315
2,0.2473793531719007,0.40300147477970566,0.9217542787645197,0.920680187873961,0.8993427335275049,0.9551411063762976,0.9264024792553638,0.9786472723719921
3,0.17410266972037064,0.39652340911155526,0.936301784360844,0.9357200415165486,0.9245091978638486,0.9543845632276979,0.9392093638021164,0.9841736567353317
4,0.13565838131073274,0.3328546036121457,0.9347895201033549,0.9339557797703358,0.9168002358631632,0.9607053387888852,0.9382394311770615,0.9867986713654248
5,0.11064656242430751,0.2963157698165539,0.9497234968589426,0.949741696975618,0.9531330957777191,0.9491577680521008,0.9511412781782689,0.9878629792819472
6,0.09132003219977373,0.3182932831520258,0.95050753716684,0.9508880177835501,0.9643770752504935,0.9386807533523724,0.9513554300937627,0.987045907862248
7,0.07452824908543629,0.2802859905154206,0.9536450040442379,0.9537198093077117,0.9584629485878449,0.9513197721127433,0.9548780015085784,0.9896905773232005
8,0.06350389625471484,0.31573690370071766,0.9550910067769546,0.954977864141329,0.9544855409345205,0.9586079099593366,0.9565422839685552,0.9873217176191496
9,0.057031083500482645,0.3166314945664517,0.9543813882801315,0.9545419834752844,0.9616423211859227,0.9493894791754376,0.9554766197936909,0.9874127872925759
10,0.052355805560676025,0.327329813047897,0.9562670672388006,0.9561170324424602,0.9545509430165209,0.9609307190072128,0.957730206649729,0.9871224064151598
