epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.36954120404799473,0.3860668612313801,0.925082986086588,0.9249750303378679,0.9051518994799725,0.9503880396023099,0.9272185644406453,0.9814278718134788
2,0.20875152135121158,0.34162174397377515,0.9322971843585941,0.932386343193512,0.9517234626263217,0.9113981667912596,0.9311244155337423,0.9851292239650227
3,0.16075448807615988,0.3119754832336908,0.9488533663969783,0.9487931735418165,0.9369292255524482,0.9629626976664227,0.9497675983925529,0.9895468860704185
4,0.13509126116508574,0.27583903403737436,0.9532096454813455,0.9531214631400979,0.9355732869578273,0.9738797708879784,0.9543422862453829,0.9920371655204349
5,0.11141586034900079,0.26109996393098306,0.9619898873377226,0.9620030805709971,0.9651774033280985,0.9588973658368867,0.9620271357939519,0.993085062878864
6,0.09139528437392694,0.2504856523129038,0.9612017156997381,0.9612301899977325,0.9677634882180179,0.9545272806361792,0.9610998145284162,0.9931354948727399
7,0.07872599273247635,0.2464366510285804,0.962884652609386,0.9628531554102866,0.9564451011851823,0.9702676620206971,0.9633067989169006,0.9931586186874148
8,0.06791292004709093,0.26230977887484297,0.9633268853994188,0.963303404625277,0.9585763380615632,0.9688308280175142,0.9636763042771403,0.9918799851538814
9,0.06449350995705858,0.27120272820576097,0.963767973779274,0.9637610581858672,0.9625633693811616,0.9653890033522871,0.9639741157223839,0.9915675463922682
10,0.06341774363376806,0.2773066381713254,0.9640637220665824,0.9640531663048031,0.962069625982102,0.9665380147271415,0.9642986439523419,0.9913935286796487
