epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.5862557714409491,0.5413082477658294,0.8228016678319555,0.8190333630032223,0.7682003488440079,0.9399349056346954,0.8454345995213287,0.915845608406998
2,0.25394556757921316,0.40080074931299964,0.8988444381773446,0.8977022534211825,0.8774111160587686,0.9343478819640747,0.9049848448892969,0.9697734753387057
3,0.20452062124403333,0.35995478962743005,0.9095628110293124,0.9083751918608225,0.885913680166017,0.9464785290522065,0.9151951996439646,0.976240564329677
4,0.1714379934022734,0.36964704824048417,0.9219719952030573,0.9214103413292944,0.9118914982593386,0.939430332505462,0.9254560921639212,0.9792408140181939
5,0.1461583547253574,0.33638736813567405,0.9276946407809329,0.926767786872809,0.9081466619141015,0.9565047833152797,0.931698659602074,0.9831670807848816
6,0.12088916542687995,0.3548664270445358,0.9287283858496719,0.9287925977365761,0.9344891160987767,0.9267324363285055,0.9305946131510063,0.9820930973611195
7,0.10317852009365,0.34376530314600745,0.9321733323149296,0.9318090683901649,0.9263173728249938,0.9434960397023715,0.9348277928828858,0.9829913820964566
8,0.09252034790286567,0.34733887605888897,0.9324599215698562,0.9322371218715039,0.9302982729585663,0.9393853830798966,0.9348197452540293,0.9820187429839261
9,0.0867759320350827,0.35443277137224066,0.9323384965096824,0.9321830145893075,0.931975118990657,0.9371714655981788,0.9345660692070773,0.9816647863906695
10,0.08226973386295477,0.37969425112702127,0.9328098346464866,0.9325801652133658,0.9304432565222568,0.9399488336257157,0.9351718907812725,0.98007551731709
