epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.4144076561916978,0.477594722653407,0.9185485918936369,0.9173390070310736,0.8933674365725298,0.9561470871822598,0.9236917702361942,0.9763900010126153
2,0.20951723045045798,0.3576141313000364,0.9282544364212509,0.9275802424524525,0.9148352620589588,0.9492109476541781,0.931706136383903,0.9823471284641556
3,0.17683230507476577,0.37216857288255095,0.9402340631240579,0.9399787302318525,0.9366865988833706,0.9481707799611663,0.9423937036412465,0.9832840291707342
4,0.15443884072903064,0.38162404689205787,0.9424053521032975,0.942565442519984,0.9501942139452864,0.9374291334320533,0.9437685116667718,0.9856709532019773
5,0.12910713559648734,0.33780640181495636,0.9444039694243864,0.944003511724796,0.9366806976836427,0.956851716909784,0.9466587705257646,0.9880178339008064
6,0.10771502942833948,0.31262995513072006,0.9496500542822245,0.9496282123204172,0.9519338698323916,0.9503289854788032,0.9511307506582568,0.9896855903539337
7,0.08667661811135534,0.3360495310509916,0.951833094073739,0.9516582582074099,0.9497105121341204,0.9572676573688885,0.953474110682841,0.9878224839459132
8,0.08072957448228625,0.33911808019468703,0.9514244269357341,0.9511443228796326,0.9464297749653648,0.9601311257045506,0.953231218492426,0.9870921298401825
9,0.07535956488134586,0.34431739596126726,0.9524891810924208,0.9524461684534933,0.9540152225120945,0.9538261774058864,0.9539206905928942,0.9867221785049589
10,0.07041455447308706,0.3557859195892467,0.9529327742557983,0.9529619364918112,0.9564818613467159,0.9520263011117702,0.9542488803038821,0.9867866780611623
