epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.2921628306661933,0.3384346203926282,0.9301922610804569,0.9295970350914848,0.9193876203167325,0.9478949997447318,0.9334237021889622,0.9842738717642799
2,0.15041881506101126,0.2517666460781695,0.9535417998424847,0.9531100903191501,0.9448835487855451,0.9663813616426454,0.9555115520480514,0.9925393873732956
3,0.1101056958186054,0.1965168923054665,0.964055249929725,0.9641390371836361,0.9685843236429612,0.9615633159636908,0.9650610501716614,0.9952639581946305
4,0.08902096432949362,0.1874156462840545,0.9669504219049155,0.9671799601048656,0.9754736600809093,0.9601236790501538,0.967737804138389,0.9954499920199011
5,0.0709137134085864,0.19238034327145656,0.9703579569779812,0.9705170376795078,0.9766928661672787,0.9656267050873886,0.9711282614840211,0.9946192248664567
6,0.05844542099772719,0.17668470942396725,0.9731261173197694,0.9730195766851726,0.9717818270774868,0.9762947642645228,0.9740330683092715,0.9959518946634578
7,0.045149973604506254,0.15235446158297722,0.9759430025157722,0.976103908150223,0.9820452897276644,0.9711574749194195,0.9765710361368981,0.9969803309674685
8,0.0377959874341094,0.17471151759481837,0.9765009511483957,0.9765416577788688,0.979110770946333,0.9752902868721051,0.9771967947476704,0.9960181965457346
9,0.03271317842886207,0.17138219762731483,0.9771831645098888,0.9772139300373148,0.9794687579079605,0.976268160625677,0.977865840350423,0.9959780993940228
10,0.0320747445284102,0.16729877178485578,0.9779352931319931,0.9779648746992289,0.9801428249542211,0.9770555016515159,0.9785967283004863,0.9960466687137868
