epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.25908854954122656,0.3186464838336682,0.9438424544578218,0.9438541777255308,0.9414267961649704,0.945882344427603,0.9436493109802866,0.9874556442383704
2,0.1375984413662125,0.227771192326514,0.9587661441084429,0.9586906962295912,0.9706585551010365,0.9456379468232916,0.9579849070229668,0.994395313692731
3,0.11166055178882003,0.19267335540703817,0.968468208610444,0.9684937773453142,0.9639861760313712,0.9729172587470001,0.9684311267296202,0.9946789308112222
4,0.09115107878430935,0.19464030128360588,0.9711547127891962,0.971076020567773,0.9840814358223443,0.9574619884425919,0.9705892297398655,0.9950056484008549
5,0.0821426579006977,0.18158253333520996,0.9725411004267509,0.9725642330000093,0.968460639294597,0.9765662498421119,0.9724965551045853,0.9913097842831112
6,0.07720310513853058,0.16415269940496813,0.974448679293511,0.9744543120438282,0.973231883288383,0.9754287977348323,0.9743291021140938,0.995621954344984
7,0.06001541426634613,0.14806049626048018,0.9776108845213956,0.97759420788663,0.9801422681979594,0.9747090911961601,0.9774181294011789,0.9970572687435111
8,0.05165003743589632,0.14634680906579128,0.9782450653783168,0.9782427677787136,0.9783800787384108,0.9778452749357922,0.9781126037332777,0.9968684638870028
9,0.04893088719543489,0.14616837258349502,0.9788655762889614,0.9788606577991373,0.979445535508224,0.9780097416950865,0.9787271120241395,0.9970598174417152
10,0.04750561967999351,0.14426136228303424,0.9786868858907448,0.9786723881470006,0.9808699463203795,0.9761642272956929,0.9785114293208451,0.997409081900484
