epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.4295836526336725,0.40687586249109686,0.9099584314861185,0.9077755032019428,0.8671991837572747,0.9748813509378479,0.9178928889050048,0.9807218493092426
2,0.20895077501201742,0.31641400546429843,0.9416894300029208,0.9410334616630995,0.9283854424768258,0.96119871942751,0.9445071740488529,0.9869205649609344
3,0.16645880980068958,0.2811423625022258,0.9534004650640179,0.9538996890430889,0.9702121914171373,0.9385529419380649,0.9541200126157988,0.9922895387658437
4,0.13163276152652148,0.21630469862891738,0.9612245648085689,0.9614603775224736,0.9701901773251213,0.954211210342684,0.962134354402986,0.9934327942347351
5,0.11471495952484285,0.24235909399483618,0.9625884683116439,0.962919031131054,0.9742091771603009,0.9527571314537736,0.9633637463384241,0.9938568251137567
6,0.1018756162497636,0.20194493481236644,0.9662739639624438,0.9663477530749336,0.9704007887546358,0.9640793867785236,0.9672297593787654,0.9946398768535053
7,0.09069276399679965,0.21830310441150286,0.9664130096537997,0.9663255646885922,0.9660333846509414,0.9690137283644323,0.9675212613571991,0.99454056238246
8,0.08545933266569998,0.23567784844640313,0.9665111133871177,0.9663292487874506,0.9635299291971559,0.9719199858823356,0.967706772349152,0.9920577252992889
9,0.08326707558005972,0.2183071038661859,0.9673618035599622,0.9673726282224029,0.9696583265384464,0.9670398650460743,0.9683473256815077,0.9935861992087954
10,0.08107781990296338,0.22932615796385328,0.9673049687971266,0.9670397041119155,0.9619971192007544,0.9751942604042715,0.9685507369553706,0.992545471810567
