epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.36878738707629627,0.3464480651720136,0.9371364628222592,0.9371653346587638,0.9321134244625641,0.9421602643046608,0.9371099168885999,0.9851150339352324
2,0.1686676203439296,0.25122313911793237,0.9575295699251763,0.9575160066903332,0.9592234559371391,0.9551695191781399,0.9571921952301342,0.9936764819627928
3,0.15566689249555474,0.22798498453956487,0.9539174991925575,0.9541104002329235,0.9248981066124073,0.9874829612437371,0.9551664535041806,0.9949911935872521
4,0.11995510768991766,0.18009309282324001,0.9676232227925228,0.9675650204103181,0.9769152898591775,0.9574958028083028,0.9671080705493145,0.996114375121803
5,0.09705769818495302,0.16858948836569776,0.9713761462969424,0.9713390856539785,0.9772055992507754,0.9649274635804809,0.9710277203221909,0.9969088794978049
6,0.08261887312600476,0.1656779016465147,0.9732001684346682,0.9732384194477157,0.9666865744332614,0.9798559797482211,0.9732267280424872,0.996182988232639
7,0.07096945076869811,0.1626950959672949,0.9759579002282293,0.9759531702237088,0.9764692288496843,0.9751348627426214,0.9758015896245053,0.9960397353689068
8,0.06478936202619785,0.15564406367468991,0.9765402791834712,0.9765444901165183,0.9755772321673084,0.9772729964001515,0.9764243780223693,0.9966067744297262
9,0.06230070130316572,0.16276326993616616,0.9762980464273235,0.9763171842469449,0.9728804924217306,0.9796280946065429,0.9762426341197692,0.9953030266968611
10,0.060461391373096404,0.16266089056653618,0.9763969082636722,0.9763940991907512,0.9765947910829474,0.9759081196581196,0.9762513346235572,0.9962881502399203
