epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.27237876219354384,0.3245304602968394,0.9356945070673276,0.9350812114192494,0.9239716964046002,0.953934659182683,0.9387141405445877,0.9867073550891259
2,0.1417611205445709,0.26510109173681307,0.9404070834034775,0.9416379340223894,0.9791653713905029,0.9038001017779211,0.9399744976003555,0.9910532795382224
3,0.11582783176513083,0.21878183838446755,0.9618118137562102,0.9618827673613365,0.9661036597278937,0.9597015679804684,0.9628919723889506,0.9945549164787675
4,0.09170906963574386,0.1801497474618273,0.9671981665327878,0.9674320733690887,0.9758355149619924,0.960241495165042,0.9679757045002763,0.9958722471639384
5,0.073681433566954,0.1664207649665433,0.9683987600211329,0.9687050496115834,0.9790764981072199,0.9592893382623542,0.969081922880552,0.9961759980100784
6,0.058037561352516184,0.1539735555105709,0.9756224649177779,0.9757198896472643,0.9799087213691846,0.9727249359834105,0.9763036140181678,0.9968991488625902
7,0.047534095918772105,0.1492299838055239,0.9758208960690358,0.9761136138819796,0.9857809532049188,0.9671151153388093,0.9763588299591369,0.9967728255452722
8,0.03919195231733157,0.14162990769927214,0.9789025959425081,0.9789899435657239,0.9827169867042856,0.9763047723000885,0.9795003853631158,0.997307973790532
9,0.034926249070224916,0.13781066581708695,0.978851974416116,0.9789852587197443,0.9840003723519949,0.9748879385055621,0.9794229606393294,0.9973010900189812
10,0.031905987834681286,0.15035611024478573,0.9785639418550945,0.9787135843852135,0.9842032231230736,0.9741133925631681,0.9791323149367869,0.9969635507150139
